,word,count
9856,predecessor,2
9857,predict,8
9858,predictable,3
9859,prediction,4
9860,predictive,1
9861,predominantly,1
9862,preen,2
9863,prefect,2
9864,prefer,80
9865,preferable,1
9866,preferably,7
9867,preference,4
9868,preferred,7
9869,prefix,1
9870,pregnancy,2
9871,pregnant,13
9872,prehistoric,1
9873,prejudice,2
9874,prejudiced,1
9875,prelim,1
9876,prelude,1
9877,premature,2
9878,prematurely,1
9879,premier,9
9880,premiere,11
9881,premiership,1
9882,premium,15
9883,premonition,1
9884,preorder,11
9885,prep,13
9886,preparation,6
9887,prepare,26
9888,prepared,24
9889,preparedness,1
9890,preschool,3
9891,prescient,1
9892,prescription,11
9893,presell,1
9894,presence,13
9895,present,85
9896,presentable,1
9897,presentation,26
9898,presenter,2
9899,presently,2
9900,presentor,1
9901,preservative,1
9902,preserve,4
9903,preset,1
9904,presidency,3
9905,president,16
9906,presidente,1
9907,presign,1
9908,press,43
9909,presser,2
9910,pressing,9
9911,pressure,36
9912,presto,1
9913,presumably,2
9914,presume,9
9915,presuming,1
9916,pretend,35
9917,pretense,1
9918,pretentious,2
9919,pretentiousness,1
9920,pretty,840
9921,pretzel,3
9922,prevail,2
9923,prevent,5
9924,preventable,1
9925,preventative,1
9926,prevention,2
9927,preview,36
9928,previous,34
9929,previously,5
9930,prey,2
9931,price,95
9932,priced,2
9933,priceless,5
9934,prick,5
9935,pricks,8
9936,pride,24
9937,priest,6
9938,prig,1
9939,prima,1
9940,primarily,1
9941,primary,8
9942,primavera,1
9943,prime,13
9944,primer,3
9945,primeval,3
9946,primitive,3
9947,prince,22
9948,princess,46
9949,principal,4
9950,principalship,1
9951,principle,5
9952,pringle,4
9953,print,38
9954,printed,14
9955,printer,13
9956,printing,8
9957,prior,7
9958,priority,14
9959,priory,1
9960,prison,14
9961,prisoner,1
9962,prissy,1
9963,pristine,1
9964,privacy,6
9965,private,47
9966,privately,1
9967,privet,1
9968,privilege,4
9969,privileged,3
9970,prize,26
9971,pro,64
9972,prob,190
9973,probability,1
9974,probable,1
9975,probably,443
9976,probal,2
9977,probate,1
9978,probation,3
9979,problem,439
9980,problematic,1
9981,procedure,9
9982,proceed,5
9983,proceeds,1
9984,process,57
9985,procession,1
9986,processor,5
9987,procrastinate,3
9988,procrastinating,9
9989,procrastination,3
9990,procrastinator,2
9991,proctologist,1
9992,procure,2
9993,prod,2
9994,prodigy,3
9995,produce,10
9996,produced,4
9997,producer,15
9998,product,55
9999,production,17
10000,productive,27
10001,productivity,4
10002,prof,10
10003,profane,1
10004,profanity,3
10005,profess,1
10006,profession,4
10007,professional,28
10008,professionally,4
10009,professor,5
10010,proffer,1
10011,proficient,4
10012,profile,126
10013,profit,5
10014,profitable,1
10015,profound,3
10016,prog,7
10017,progeny,1
10018,program,70
10019,programmer,4
10020,progress,38
10021,progression,1
10022,progressive,4
10023,project,116
10024,projectile,1
10025,projecting,2
10026,projection,1
10027,prolific,1
10028,prolong,4
10029,promenade,2
10030,prominent,1
10031,prominently,1
10032,promise,115
10033,promisee,1
10034,promising,9
10035,promote,25
10036,promoter,2
10037,promotion,8
10038,promotional,1
10039,prompt,5
10040,promptly,3
10041,promulgate,1
10042,prone,4
10043,pronounce,6
10044,pronounced,10
10045,pronto,7
10046,pronunciation,1
10047,proof,22
10048,proofer,1
10049,proofing,3
10050,proofread,1
10051,prop,5
10052,propaganda,1
10053,propagate,1
10054,proper,59
10055,properly,46
10056,property,11
10057,prophet,2
10058,propolis,1
10059,proportion,3
10060,proportional,1
10061,proportioned,1
10062,proposal,6
10063,propose,2
10064,proposition,1
10065,propper,1
10066,proprietary,3
10067,props,30
10068,prose,3
10069,prospect,3
10070,prosper,3
10071,prostate,1
10072,prosthetic,1
10073,prostitute,5
10074,protagonist,2
10075,protect,10
10076,protecting,1
10077,protection,7
10078,protective,5
10079,protector,4
10080,protege,1
10081,protein,12
10082,protest,12
10083,protocol,4
10084,prototype,3
10085,proudly,2
10086,prove,14
10087,proved,5
10088,proven,2
10089,proverb,2
10090,proverbial,1
10091,provide,14
10092,provided,16
10093,providence,3
10094,provider,9
10095,providing,6
10096,province,2
10097,provincial,1
10098,proving,4
10099,provision,2
10100,provisional,1
10101,provocative,2
10102,provoke,4
10103,provoking,1
10104,prowess,1
10105,prowling,1
10106,proximately,1
10107,proximity,2
10108,proxy,7
10109,prude,1
10110,prune,2
10111,pryer,1
10112,psalm,1
10113,pseudo,1
10114,psi,2
10115,pst,10
10116,psych,17
10117,psyche,1
10118,psychiatric,1
10119,psychiatrist,1
10120,psychic,1
10121,psychological,5
10122,psychology,8
10123,psychosocial,2
10124,psychosomatic,1
10125,psychotherapy,1
10126,psychotic,1
10127,ptosis,2
10128,pu,1
10129,pub,34
10130,puberty,1
10131,pubes,1
10132,public,76
10133,publication,1
10134,publicity,9
10135,publicize,1
10136,publicly,2
10137,publish,44
10138,publisher,3
10139,puce,1
10140,pucker,1
10141,puckish,1
10142,pud,3
10143,pudding,10
10144,puddle,2
10145,pudge,2
10146,pudgy,1
10147,pudu,1
10148,pueblo,1
10149,puff,6
10150,puffed,1
10151,puffing,4
10152,puffy,5
10153,pug,7
10154,puggle,1
10155,puggy,1
10156,puke,15
10157,pulish,1
10158,pull,119
10159,pulp,3
10160,pulse,2
10161,pummel,1
10162,pump,31
10163,pumpkin,6
10164,pun,18
10165,punch,39
10166,puncher,1
10167,punching,4
10168,punchy,1
10169,punctuation,2
10170,pundit,1
10171,punish,5
10172,punishment,11
10173,punk,16
10174,punky,1
10175,punnet,1
10176,punta,2
10177,punto,1
10178,pup,25
10179,pupa,1
10180,pupil,2
10181,puppet,7
10182,puppy,84
10183,pur,1
10184,purchasable,1
10185,purchase,30
10186,purdy,6
10187,pure,35
10188,purely,5
10189,purgation,1
10190,purge,1
10191,purity,1
10192,purple,37
10193,purpose,27
10194,purposeful,2
10195,purposefully,1
10196,purposely,2
10197,purr,3
10198,purring,1
10199,purse,21
10200,pursue,2
10201,pursuit,3
10202,push,51
10203,pushing,28
10204,puss,1
10205,pussy,11
10206,pussycat,2
10207,put,647
10208,putback,1
10209,putty,3
10210,puzzle,9
10211,puzzled,3
10212,puzzling,1
10213,pygmy,1
10214,pyjama,4
10215,pylon,1
10216,pyr,1
10217,pyramid,10
10218,pyre,1
10219,python,10
10220,q,33
10221,quack,1
10222,quad,4
10223,quadrilateral,1
10224,quadruple,1
10225,quail,3
10226,quaint,2
10227,quake,2
10228,qualification,2
10229,qualified,3
10230,qualifier,2
10231,qualify,12
10232,quality,46
10233,qualm,1
10234,quan,1
10235,quantify,1
10236,quantity,5
10237,quantum,3
10238,quarantine,1
10239,quarrel,2
10240,quarry,1
10241,quart,2
10242,quarter,15
10243,quarterback,1
10244,quarters,2
10245,quasi,1
10246,quaver,1
10247,quay,2
10248,queasy,3
10249,queen,50
10250,queer,1
10251,query,8
10252,quest,12
10253,question,234
10254,questionable,3
10255,queue,14
10256,quick,114
10257,quicken,1
10258,quickly,56
10259,quid,5
10260,quiet,79
10261,quieter,1
10262,quietly,8
10263,quietness,1
10264,quilt,1
10265,quilting,1
10266,quin,1
10267,quinoa,1
10268,quint,1
10269,quintessential,1
10270,quintessentially,1
10271,quinton,1
10272,quintus,1
10273,quirk,1
10274,quirky,4
10275,quit,74
10276,quite,336
10277,quits,4
10278,quitter,1
10279,quiver,1
10280,quiz,32
10281,quorum,1
10282,quot,39
10283,quota,5
10284,quotable,1
10285,quotation,1
10286,quote,74
10287,r,606
10288,ra,8
10289,rabbit,16
10290,rabble,1
10291,rabboni,1
10292,rabid,2
10293,rabies,1
10294,raccoon,5
10295,race,60
10296,racer,2
10297,raceway,1
10298,rach,6
10299,rache,1
10300,racial,3
10301,racing,10
10302,racist,13
10303,rack,6
10304,racket,2
10305,racoon,2
10306,rad,19
10307,radar,5
10308,radiation,2
10309,radiator,2
10310,radical,4
10311,radio,129
10312,radiographic,1
10313,radius,1
10314,raffle,4
10315,raft,4
10316,rag,6
10317,ragamuffin,1
10318,rage,12
10319,ragged,2
10320,raging,3
10321,rah,3
10322,raid,11
10323,raider,2
10324,rail,11
10325,railway,2
10326,rain,589
10327,rainbow,28
10328,raincoat,1
10329,raindrop,3
10330,rainstorm,1
10331,rainy,84
10332,rais,4
10333,raise,21
10334,raised,16
10335,raisin,4
10336,raising,13
10337,raj,1
10338,rake,1
10339,rally,11
10340,ralph,6
10341,ram,14
10342,ramble,4
10343,rambling,1
10344,rami,1
10345,ramp,2
10346,rampage,5
10347,rampant,1
10348,ramping,1
10349,ramrod,1
10350,ramson,1
10351,ran,75
10352,ranch,8
10353,rancho,1
10354,rancid,2
10355,rand,2
10356,randing,1
10357,random,145
10358,randomly,16
10359,randomness,2
10360,randy,7
10361,rang,13
10362,range,27
10363,ranger,14
10364,rank,14
10365,ranked,1
10366,ransom,1
10367,rant,18
10368,ranting,2
10369,rap,22
10370,rape,17
10371,rapid,3
10372,rapier,1
10373,rapist,1
10374,rapper,11
10375,rapping,6
10376,raptor,4
10377,rapture,1
10378,rare,23
10379,rarely,25
10380,rarity,2
10381,rasa,1
10382,rascal,5
10383,rash,7
10384,raspberry,7
10385,raspy,1
10386,raster,1
10387,rat,26
10388,ratchet,1
10389,rate,51
10390,rated,9
10391,rather,149
10392,rating,3
10393,ratio,6
10394,ration,2
10395,rational,1
10396,rationale,1
10397,ratti,5
10398,rattling,1
10399,ravage,1
10400,rave,3
10401,raven,4
10402,ravenous,2
10403,ravine,1
10404,raving,1
10405,ravioli,4
10406,ravish,1
10407,raw,16
10408,ray,33
10409,razor,6
10410,razz,1
10411,re,5
10412,rea,2
10413,reach,63
10414,reachable,1
10415,reaching,5
10416,react,9
10417,reaction,18
10418,reactionary,1
10419,reactivation,1
10420,reactive,1
10421,read,587
10422,readable,2
10423,reader,24
10424,readily,2
10425,reading,249
10426,ready,344
10427,real,525
10428,realign,1
10429,realism,1
10430,realistic,7
10431,realistically,3
10432,reality,51
10433,realization,2
10434,realize,75
10435,realizing,6
10436,really,2788
10437,realm,4
10438,realtor,4
10439,reaper,5
10440,reappear,1
10441,reapply,1
10442,rear,6
10443,rearrange,4
10444,reason,290
10445,reasonable,8
10446,reasonably,2
10447,reasoning,2
10448,reassured,1
10449,reassuring,2
10450,rebate,1
10451,rebel,9
10452,rebellion,1
10453,rebore,1
10454,reborn,1
10455,rebounder,1
10456,rebuild,8
10457,recall,7
10458,recap,2
10459,recco,1
10460,receipt,2
10461,receive,26
10462,received,40
10463,receiver,3
10464,recent,28
10465,recently,74
10466,reception,16
10467,receptionist,1
10468,recess,2
10469,recession,10
10470,recessional,1
10471,recharge,6
10472,recipe,42
10473,recipient,2
10474,reciprocate,2
10475,recital,12
10476,recite,1
10477,reckless,2
10478,reckon,37
10479,reckoning,1
10480,recluse,1
10481,recognizable,1
10482,recognize,14
10483,recoil,1
10484,recollection,1
10485,recommand,1
10486,recommend,117
10487,recommendation,45
10488,recompense,1
10489,recon,5
10490,reconnect,5
10491,reconsider,4
10492,reconstructed,2
10493,recooper,1
10494,record,141
10495,recorder,2
10496,recording,38
10497,recount,2
10498,recourse,1
10499,recover,14
10500,recovery,25
10501,recreate,1
10502,recreation,1
10503,recreational,1
10504,recredit,1
10505,recruit,9
10506,recruiter,2
10507,recruiting,1
10508,rectangular,1
10509,rectified,2
10510,rectify,2
10511,rectory,1
10512,recumbent,1
10513,recurring,2
10514,recursion,1
10515,recycle,4
10516,red,198
10517,redact,2
10518,redding,1
10519,reddy,1
10520,redeem,5
10521,redemption,3
10522,redesign,5
10523,redhead,4
10524,redirect,8
10525,redness,1
10526,redo,5
10527,redraw,1
10528,reduce,13
10529,reduced,6
10530,reduction,1
10531,redundant,4
10532,redwing,1
10533,redwood,1
10534,reed,1
10535,reef,2
10536,reek,2
10537,reel,4
10538,reese,4
10539,reeve,1
10540,ref,8
10541,refer,52
10542,reference,32
10543,referendum,1
10544,referral,5
10545,referrer,1
10546,refill,3
10547,refinance,1
10548,refining,1
10549,reflect,7
10550,reflecting,2
10551,reflection,3
10552,reflex,3
10553,reform,3
10554,refractive,1
10555,refrain,6
10556,refresh,21
10557,refresher,1
10558,refreshing,20
10559,refreshment,1
10560,refrigerate,1
10561,refrigeration,1
10562,refrigerator,4
10563,refuge,1
10564,refund,9
10565,refurbish,1
10566,refurbishment,1
10567,refuse,23
10568,refusing,4
10569,reg,9
10570,regal,1
10571,regard,17
10572,regarding,16
10573,regardless,21
10574,regatta,1
10575,regent,8
10576,regime,3
10577,regiment,1
10578,region,10
10579,regional,1
10580,register,10
10581,registered,9
10582,registration,8
10583,registry,1
10584,regress,1
10585,regression,1
10586,regret,43
10587,regrettable,1
10588,regroup,2
10589,regular,55
10590,regularly,10
10591,regulation,2
10592,regulator,1
10593,regulatory,1
10594,rehash,1
10595,rehearsal,17
10596,rehearse,1
10597,reheat,1
10598,reign,1
10599,reimburse,2
10600,reincarnate,1
10601,reincarnation,1
10602,reinforcement,2
10603,reinstall,7
10604,reinstallation,1
10605,reinstate,1
10606,reinvent,2
10607,reissue,1
10608,reiterated,1
10609,reject,27
10610,rejection,3
10611,rejoice,5
10612,rejoicing,2
10613,rejoin,1
10614,rel,10
10615,relate,25
10616,related,42
10617,relation,8
10618,relationship,36
10619,relative,6
10620,relatively,4
10621,relativism,1
10622,relativity,1
10623,relaunch,3
10624,relax,109
10625,relaxation,2
10626,relaxed,10
10627,relay,9
10628,relearn,1
10629,release,84
10630,relentless,2
10631,relevancy,1
10632,relevant,7
10633,reliable,4
10634,reliance,3
10635,reliant,1
10636,relic,1
10637,relief,19
10638,relieve,22
10639,relieved,10
10640,reliever,2
10641,religion,14
10642,religious,7
10643,religiously,3
10644,relive,5
10645,reload,4
10646,relocate,2
10647,reluctant,2
10648,rely,9
10649,remain,21
10650,remains,7
10651,remake,5
10652,remark,3
10653,remarkable,2
10654,remarkably,2
10655,remarry,1
10656,rematch,4
10657,remedy,7
10658,remember,412
10659,remind,177
10660,reminder,23
10661,reminisce,2
10662,reminiscent,1
10663,remix,29
10664,remnant,3
10665,remodel,2
10666,remold,1
10667,remorse,2
10668,remote,15
10669,remotely,6
10670,removal,3
10671,remove,20
10672,removed,27
10673,remover,1
10674,removing,11
10675,rename,1
10676,render,6
10677,rendering,4
10678,rendezvous,1
10679,rendition,2
10680,renegade,1
10681,renew,13
10682,renewable,1
10683,renovation,1
10684,renowned,1
10685,rent,37
10686,rental,9
10687,rented,6
10688,reopen,5
10689,reorder,1
10690,rep,16
10691,repack,1
10692,repaint,3
10693,repair,18
10694,repartee,1
10695,repay,4
10696,repaying,1
10697,repeal,1
10698,repeat,55
10699,repeated,1
10700,repeatedly,1
10701,repel,1
10702,repent,1
10703,repercuss,1
10704,repetition,1
10705,repetitive,3
10706,rephrase,4
10707,replace,27
10708,replaceable,1
10709,replacement,20
10710,replant,1
10711,replay,9
10712,replica,2
10713,replicate,1
10714,reply,380
10715,report,93
10716,reporter,3
10717,repose,1
10718,repository,1
10719,repost,12
10720,repot,2
10721,repp,1
10722,reprehensible,1
10723,represent,12
10724,representation,2
10725,representative,4
10726,repression,1
10727,reprint,1
10728,reprise,1
10729,reproach,1
10730,reproduction,2
10731,reps,6
10732,reptile,1
10733,republic,9
10734,republican,5
10735,reputation,2
10736,request,82
10737,requiem,2
10738,require,21
10739,requirement,7
10740,reread,5
10741,rerun,12
10742,reschedule,3
10743,rescue,17
10744,research,27
10745,resection,2
10746,resell,3
10747,reseller,2
10748,resemblance,2
10749,resemble,7
10750,resend,6
10751,resent,2
10752,resentful,1
10753,resentment,2
10754,reservation,2
10755,reserve,8
10756,reserved,2
10757,reservoir,2
10758,reset,12
10759,reshoot,1
10760,residence,3
10761,residency,1
10762,resident,13
10763,residential,2
10764,resign,3
10765,resigned,3
10766,resilience,1
10767,resist,31
10768,resistance,4
10769,resistant,4
10770,resisting,1
10771,resize,2
10772,resolution,11
10773,resolve,5
10774,resolved,6
10775,resort,11
10776,resource,13
10777,resourceful,1
10778,respect,40
10779,respectable,1
10780,respectful,1
10781,respecting,2
10782,respective,2
10783,respite,1
10784,respond,71
10785,responder,1
10786,response,73
10787,responsibility,14
10788,responsible,9
10789,responsibly,1
10790,responsive,2
10791,rest,293
10792,restart,16
10793,restate,2
10794,restaur,3
10795,restaurant,34
10796,restful,3
10797,resting,12
10798,restless,2
10799,restock,2
10800,restoration,1
10801,restorative,2
10802,restore,8
10803,restrain,1
10804,restraining,2
10805,restraint,1
10806,restrict,8
10807,restricted,5
10808,restriction,1
10809,restrictive,1
10810,result,106
10811,resume,10
10812,resurface,1
10813,resurrect,1
10814,resurrector,1
10815,retail,12
10816,retailer,1
10817,retain,7
10818,retainer,1
10819,retake,4
10820,retard,8
10821,retarded,27
10822,reteach,1
10823,retent,1
10824,rethink,4
10825,retina,1
10826,retire,9
10827,retired,11
10828,retirement,4
10829,retiring,1
10830,retouch,2
10831,retrace,1
10832,retract,1
10833,retreat,10
10834,retrieve,1
10835,retriever,2
10836,return,88
10837,returnable,1
10838,returned,20
10839,retwist,2
10840,retype,1
10841,reunion,19
10842,reunite,1
10843,reupholster,2
10844,rev,6
10845,revamp,3
10846,reveal,8
10847,revealed,3
10848,reveille,1
10849,revel,1
10850,revelation,2
10851,revelry,1
10852,revenge,19
10853,revered,1
10854,revers,1
10855,reversal,1
10856,reverse,3
10857,reversed,1
10858,revert,5
10859,reverter,1
10860,revie,1
10861,review,110
10862,reviewer,1
10863,revise,25
10864,revision,46
10865,revisit,2
10866,revival,1
10867,revive,1
10868,revolution,14
10869,revolutionary,4
10870,revolve,2
10871,revolver,1
10872,revolving,1
10873,reward,14
10874,rewarding,6
10875,rewind,2
10876,rework,1
10877,rewrite,4
10878,rex,2
10879,rhapsody,1
10880,rhea,1
10881,rhein,1
10882,rhema,1
10883,rhetoric,1
10884,rhetorical,4
10885,rhino,2
10886,rho,1
10887,rhombus,1
10888,rhubarb,6
10889,rhyme,16
10890,rhythm,6
10891,ria,1
10892,rib,17
10893,ribbed,1
10894,ribbon,7
10895,rice,38
10896,ricer,1
10897,rich,32
10898,rick,14
10899,rickrack,1
10900,rid,40
10901,ridden,4
10902,riddle,2
10903,ride,171
10904,rider,11
10905,ridge,2
10906,ridiculous,30
10907,ridiculously,10
10908,ridiculousness,1
10909,riding,35
10910,rie,2
10911,rife,1
10912,riff,2
10913,rifle,1
10914,rig,4
10915,right,1859
10916,righteous,2
10917,righteousness,1
10918,rightful,1
10919,rightly,2
10920,righty,4
10921,rile,1
10922,riley,3
10923,rim,4
10924,rima,1
10925,rime,1
10926,rimmer,1
10927,ring,101
10928,ringer,1
10929,ringing,6
10930,rink,2
10931,rio,11
10932,riot,6
10933,rip,79
10934,ripe,1
10935,ripper,3
10936,ripping,2
10937,ripple,1
10938,rise,33
10939,rising,4
10940,risk,22
10941,risky,3
10942,rita,5
10943,rite,54
10944,ritual,5
10945,rival,1
10946,rivalry,2
10947,river,28
10948,riverside,1
10949,riveting,1
10950,roach,3
10951,road,104
10952,roadhouse,2
10953,roadster,1
10954,roam,3
10955,roaming,2
10956,roar,1
10957,roaring,1
10958,roast,24
10959,roaster,1
10960,roasting,4
10961,rob,48
10962,robbery,1
10963,robbin,3
10964,robe,2
10965,robin,18
10966,roble,1
10967,robot,25
10968,robust,1
10969,rocher,2
10970,rock,351
10971,rocker,6
10972,rocket,14
10973,rocking,20
10974,rocky,14
10975,rod,6
10976,rode,7
10977,rodeo,4
10978,rodney,2
10979,rog,2
10980,roger,24
10981,rogue,3
10982,rohan,3
10983,roi,1
10984,roid,1
10985,roker,1
10986,role,29
10987,roll,100
10988,rollback,1
10989,rolled,7
10990,roller,13
10991,rollerskating,1
10992,rolling,19
10993,romance,17
10994,romanium,6
10995,romantic,23
10996,romanticize,1
10997,romp,2
10998,romping,1
10999,roof,19
11000,roofing,1
11001,roofy,1
11002,rookie,2
11003,rool,1
11004,room,290
11005,roomie,9
11006,roommate,15
11007,roomy,7
11008,rooster,2
11009,roosters,2
11010,root,49
11011,rooted,1
11012,rope,4
11013,ropes,5
11014,rory,1
11015,rosal,1
11016,rosario,1
11017,rose,42
11018,rosemary,3
11019,rosewood,1
11020,ross,13
11021,roster,1
11022,rosy,2
11023,rot,5
11024,rotary,2
11025,rotate,9
11026,rotating,2
11027,rotation,4
11028,roto,1
11029,rotten,7
11030,rotting,1
11031,rouge,3
11032,rough,61
11033,rougher,1
11034,roun,1
11035,round,95
11036,roundabout,1
11037,rounded,2
11038,rounder,3
11039,roundish,1
11040,roundy,1
11041,rout,2
11042,route,15
11043,router,14
11044,routine,13
11045,routinely,2
11046,routing,1
11047,rove,8
11048,rover,3
11049,roving,1
11050,row,65
11051,rowan,1
11052,rowdy,4
11053,rowing,1
11054,rox,3
11055,roxy,4
11056,royal,19
11057,royale,2
11058,royalty,4
11059,rub,30
11060,rubbed,3
11061,rubber,10
11062,rubbing,13
11063,rubbish,40
11064,rubdown,1
11065,ruby,14
11066,rucksack,1
11067,rudd,3
11068,ruddy,2
11069,rude,48
11070,rudely,1
11071,rudeness,3
11072,rudimentary,1
11073,rue,1
11074,ruff,1
11075,ruffle,1
11076,ruffled,1
11077,rufus,4
11078,rug,6
11079,rugged,1
11080,ruin,56
11081,ruined,39
11082,rule,93
11083,ruler,2
11084,rum,8
11085,rumble,3
11086,rumbling,2
11087,rumbly,1
11088,rummage,1
11089,rummy,6
11090,rumor,22
11091,rump,1
11092,run,313
11093,runaway,7
11094,runner,11
11095,running,174
11096,runny,7
11097,runrig,1
11098,runway,4
11099,ruptured,1
11100,rural,5
11101,ruse,2
11102,rush,26
11103,rushed,5
11104,rushing,4
11105,russel,10
11106,russia,7
11107,rust,2
11108,rustle,1
11109,rusty,8
11110,rut,1
11111,rutherford,1
11112,ruthless,1
11113,rutter,1
11114,rye,3
11115,sa,77
11116,saa,1
11117,sab,2
11118,sabbath,1
11119,saber,1
11120,sabot,1
11121,sabotage,1
11122,saboteur,1
11123,sac,10
11124,sack,8
11125,sackage,1
11126,sacked,2
11127,sacred,5
11128,sacrifice,8
11129,sacrificing,2
11130,sacrilege,1
11131,sacroiliac,1
11132,sad,1600
11133,sadden,17
11134,saddle,1
11135,sade,1
11136,sadly,194
11137,sadness,30
11138,safari,19
11139,safe,170
11140,safely,20
11141,safety,10
11142,saffron,1
11143,sag,5
11144,saga,4
11145,sage,2
11146,sagging,1
11147,sai,1
11148,said,799
11149,sail,3
11150,sailboat,1
11151,sailed,3
11152,sailing,5
11153,sailor,8
11154,saint,9
11155,sake,18
